date&time,W1,W2,W3,W4,W5,W6,W7,N/A,N/A,N/A,N/A
17-04-2023 08:51:23,10.56,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:51:33,10.62,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:51:43,10.63,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:51:53,10.63,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:52:03,10.63,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:52:13,10.63,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:52:23,10.63,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:52:33,10.63,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:52:43,10.63,0.00,1106.89,66.16,523.47,0.00,0.00,,,,
17-04-2023 08:52:53,10.63,0.00,1106.89,66.16,523.48,0.00,0.00,,,,
17-04-2023 08:53:03,10.63,0.00,1106.89,66.16,523.51,0.00,0.00,,,,
17-04-2023 08:53:13,10.63,0.00,1106.89,66.16,523.63,0.00,0.00,,,,
17-04-2023 08:53:23,10.63,0.00,1106.89,66.16,523.71,0.00,0.00,,,,
17-04-2023 08:53:33,10.63,0.00,1107.15,66.16,523.84,0.00,0.00,,,,
17-04-2023 08:53:43,10.63,0.00,1108.25,66.16,524.35,0.00,0.00,,,,
17-04-2023 08:53:53,10.63,0.00,1110.15,66.16,525.64,0.00,0.00,,,,
17-04-2023 08:54:03,10.63,0.00,1112.22,66.16,527.16,0.00,0.00,,,,
17-04-2023 08:54:13,10.63,0.00,1114.29,66.16,528.71,0.00,0.00,,,,
17-04-2023 08:54:23,10.63,0.00,1116.34,66.16,530.25,0.00,0.00,,,,
17-04-2023 08:54:33,10.63,0.00,1118.20,66.16,531.64,0.00,0.00,,,,
17-04-2023 08:54:43,10.69,0.00,1120.25,66.16,533.19,0.00,0.00,,,,
17-04-2023 08:54:53,11.44,0.00,1122.30,66.16,534.73,0.00,0.00,,,,
17-04-2023 08:55:03,13.03,0.00,1124.36,66.16,536.27,0.00,0.00,,,,
17-04-2023 08:55:13,14.87,0.00,1126.41,66.18,537.81,0.00,0.00,,,,
17-04-2023 08:55:23,15.26,0.00,1128.23,66.20,538.86,0.00,0.00,,,,
17-04-2023 08:55:33,15.28,0.00,1129.13,66.20,539.08,0.00,0.00,,,,
17-04-2023 08:55:43,15.28,0.00,1129.38,66.20,539.12,0.00,0.00,,,,
17-04-2023 08:55:53,15.40,0.00,1129.43,66.20,539.14,0.00,0.00,,,,
17-04-2023 08:56:03,17.20,0.00,1129.44,66.22,539.14,0.00,0.00,,,,
17-04-2023 08:56:13,18.22,0.00,1129.44,66.41,539.14,0.00,0.00,,,,
17-04-2023 08:56:23,18.43,0.00,1129.46,67.14,539.14,0.00,0.00,,,,
17-04-2023 08:56:33,18.52,0.00,1129.95,68.37,539.14,0.00,0.00,,,,
17-04-2023 08:56:43,18.54,0.00,1131.13,69.41,539.17,0.00,0.00,,,,
17-04-2023 08:56:53,18.54,0.00,1133.10,70.46,539.19,0.00,0.00,,,,
17-04-2023 08:57:03,18.54,0.00,1135.13,71.52,539.19,0.00,0.00,,,,
17-04-2023 08:57:13,18.58,0.00,1137.17,72.58,539.19,0.00,0.00,,,,
17-04-2023 08:57:23,19.36,0.00,1139.20,73.65,539.19,0.00,0.00,,,,
17-04-2023 08:57:33,20.36,0.00,1141.02,74.62,539.19,0.00,0.00,,,,
17-04-2023 08:57:43,20.54,0.00,1143.03,75.68,539.19,0.00,0.00,,,,
17-04-2023 08:57:53,20.54,0.00,1145.15,76.75,539.20,0.00,0.00,,,,
17-04-2023 08:58:03,20.54,0.00,1147.29,77.82,539.23,0.00,0.00,,,,
17-04-2023 08:58:13,20.54,0.00,1149.43,78.88,539.39,0.00,0.00,,,,
17-04-2023 08:58:23,20.54,0.00,1151.26,79.95,539.42,0.00,0.00,,,,
17-04-2023 08:58:33,20.54,0.00,1152.04,80.90,539.60,0.00,0.00,,,,
17-04-2023 08:58:43,20.54,0.00,1152.15,81.85,540.29,0.00,0.00,,,,
17-04-2023 08:58:53,20.54,0.00,1152.16,82.20,541.68,0.00,0.00,,,,
17-04-2023 08:59:03,20.54,0.00,1152.16,82.33,543.25,0.00,0.00,,,,
17-04-2023 08:59:13,20.54,0.00,1152.16,82.34,544.79,0.00,0.00,,,,
17-04-2023 08:59:24,20.54,0.00,1152.32,82.34,546.33,0.00,0.00,,,,
17-04-2023 08:59:34,20.54,0.00,1153.27,82.34,547.86,0.00,0.00,,,,
17-04-2023 08:59:44,20.54,0.00,1154.95,82.34,549.25,0.00,0.00,,,,
17-04-2023 08:59:54,20.54,0.00,1157.08,82.34,550.78,0.00,0.00,,,,
17-04-2023 09:00:04,20.54,0.00,1159.22,82.34,552.31,0.00,0.00,,,,
17-04-2023 09:00:14,20.54,0.00,1161.36,82.34,553.83,0.00,0.00,,,,
17-04-2023 09:00:24,20.54,0.00,1163.49,82.34,554.59,0.00,0.00,,,,
17-04-2023 09:00:34,20.54,0.00,1165.61,82.34,554.79,0.00,0.00,,,,
17-04-2023 09:00:44,21.09,0.00,1167.74,82.34,554.82,0.00,0.00,,,,
17-04-2023 09:00:54,22.75,0.00,1169.65,82.34,554.83,0.00,0.00,,,,
17-04-2023 09:01:04,24.58,0.00,1171.77,82.34,554.83,0.00,0.00,,,,
17-04-2023 09:01:14,26.11,0.00,1173.68,82.34,554.83,0.00,0.00,,,,
17-04-2023 09:01:24,26.34,0.00,1174.65,82.34,554.83,0.00,0.00,,,,
17-04-2023 09:01:34,26.39,0.00,1174.77,82.34,554.83,0.00,0.00,,,,
17-04-2023 09:01:44,26.85,0.00,1174.78,82.34,554.85,0.00,0.00,,,,
17-04-2023 09:01:54,27.20,0.00,1174.78,82.34,554.92,0.00,0.00,,,,
17-04-2023 09:02:04,27.35,0.00,1174.78,82.34,555.06,0.00,0.00,,,,
17-04-2023 09:02:14,27.40,0.00,1174.78,82.34,555.14,0.00,0.00,,,,
17-04-2023 09:02:24,27.40,0.00,1174.78,82.34,555.50,0.00,0.00,,,,
17-04-2023 09:02:34,27.40,0.00,1174.78,82.34,556.58,0.00,0.00,,,,
17-04-2023 09:02:44,27.40,0.00,1174.78,82.34,558.10,0.00,0.00,,,,
17-04-2023 09:02:54,27.40,0.00,1174.78,82.35,559.64,0.00,0.00,,,,
17-04-2023 09:03:04,27.40,0.00,1174.78,82.37,561.19,0.00,0.00,,,,
17-04-2023 09:03:14,27.40,0.00,1174.78,82.37,562.57,0.00,0.00,,,,
17-04-2023 09:03:24,27.40,0.00,1174.78,82.37,564.12,0.00,0.00,,,,
17-04-2023 09:03:34,27.40,0.00,1174.78,82.37,565.67,0.00,0.00,,,,
17-04-2023 09:03:44,27.40,0.00,1174.78,82.37,567.21,0.00,0.00,,,,
17-04-2023 09:03:54,27.40,0.00,1174.78,82.37,568.76,0.00,0.00,,,,
17-04-2023 09:04:04,27.40,0.00,1174.78,82.37,570.06,0.00,0.00,,,,
17-04-2023 09:04:14,27.40,0.00,1174.78,82.37,570.41,0.00,0.00,,,,
17-04-2023 09:04:24,27.40,0.00,1174.78,82.37,570.42,0.00,0.00,,,,
17-04-2023 09:04:34,27.40,0.00,1174.78,82.37,570.43,0.00,0.00,,,,
17-04-2023 09:04:44,27.40,0.00,1174.78,82.38,570.43,0.00,0.00,,,,
17-04-2023 09:04:54,27.40,0.00,1174.78,82.38,570.43,0.00,0.00,,,,
17-04-2023 09:05:04,27.40,0.00,1174.78,82.40,570.43,0.00,0.00,,,,
17-04-2023 09:05:14,27.40,0.00,1174.78,82.43,570.43,0.00,0.00,,,,
17-04-2023 09:05:24,27.40,0.00,1174.78,82.90,570.43,0.00,0.00,,,,
17-04-2023 09:05:34,27.40,0.00,1174.78,83.87,570.43,0.00,0.00,,,,
17-04-2023 09:05:44,27.40,0.00,1174.78,84.93,570.43,0.00,0.00,,,,
17-04-2023 09:05:54,27.40,0.00,1174.78,85.99,570.43,0.00,0.00,,,,
17-04-2023 09:06:04,27.40,0.00,1174.78,87.05,570.43,0.00,0.00,,,,
17-04-2023 09:06:14,27.40,0.00,1174.78,88.11,570.44,0.00,0.00,,,,
17-04-2023 09:06:24,27.40,0.00,1174.78,89.06,570.44,0.00,0.00,,,,
17-04-2023 09:06:34,27.40,0.00,1174.78,90.11,570.47,0.00,0.00,,,,
17-04-2023 09:06:44,27.40,0.00,1174.78,91.17,570.59,0.00,0.00,,,,
17-04-2023 09:06:55,27.40,0.00,1174.78,92.22,570.68,0.00,0.00,,,,
17-04-2023 09:07:05,27.40,0.00,1174.78,93.27,570.83,0.00,0.00,,,,
17-04-2023 09:07:15,27.40,0.00,1174.78,94.32,571.40,0.00,0.00,,,,
17-04-2023 09:07:25,27.40,0.00,1174.78,95.26,572.59,0.00,0.00,,,,
17-04-2023 09:07:35,27.40,0.00,1174.78,96.31,574.13,0.00,0.00,,,,
17-04-2023 09:07:45,27.40,0.00,1174.99,97.36,575.67,0.00,0.00,,,,
17-04-2023 09:07:55,27.40,0.00,1176.00,98.20,577.21,0.00,0.00,,,,
17-04-2023 09:08:05,27.40,0.00,1177.87,98.44,578.74,0.00,0.00,,,,
17-04-2023 09:08:15,27.40,0.00,1179.97,98.50,580.27,0.00,0.00,,,,
17-04-2023 09:08:25,27.40,0.00,1181.87,98.51,581.65,0.00,0.00,,,,
17-04-2023 09:08:35,27.71,0.00,1183.96,98.52,583.19,0.00,0.00,,,,
17-04-2023 09:08:45,28.81,0.00,1186.06,98.52,584.72,0.00,0.00,,,,
17-04-2023 09:08:55,30.60,0.00,1188.14,98.52,585.86,0.00,0.00,,,,
17-04-2023 09:09:05,31.33,0.00,1190.23,98.52,586.09,0.00,0.00,,,,
17-04-2023 09:09:15,31.40,0.00,1192.32,98.52,586.11,0.00,0.00,,,,
17-04-2023 09:09:25,31.40,0.00,1194.41,98.54,586.13,0.00,0.00,,,,
17-04-2023 09:09:35,32.58,0.00,1196.09,98.57,586.13,0.00,0.00,,,,
17-04-2023 09:09:45,34.39,0.00,1197.11,99.05,586.13,0.00,0.00,,,,
17-04-2023 09:09:55,35.97,0.00,1197.32,100.01,586.13,0.00,0.00,,,,
17-04-2023 09:10:05,36.55,0.00,1197.36,101.06,586.13,0.00,0.00,,,,
17-04-2023 09:10:15,36.70,0.00,1197.36,102.10,586.16,0.00,0.00,,,,
17-04-2023 09:10:25,36.76,0.00,1197.36,103.14,586.26,0.00,0.00,,,,
17-04-2023 09:10:35,36.76,0.00,1197.36,104.18,586.36,0.00,0.00,,,,
17-04-2023 09:10:45,36.76,0.00,1197.55,105.22,586.49,0.00,0.00,,,,
17-04-2023 09:10:55,36.76,0.00,1198.40,106.15,586.85,0.00,0.00,,,,
17-04-2023 09:11:05,36.76,0.00,1200.19,107.18,588.00,0.00,0.00,,,,
17-04-2023 09:11:15,36.76,0.00,1202.26,108.22,589.85,0.00,0.00,,,,
17-04-2023 09:11:25,36.76,0.00,1204.36,109.25,591.78,0.00,0.00,,,,
17-04-2023 09:11:35,36.89,0.00,1206.50,110.29,593.70,0.00,0.00,,,,
17-04-2023 09:11:45,37.79,0.00,1208.62,111.32,595.62,0.00,0.00,,,,
17-04-2023 09:11:55,39.51,0.00,1210.76,112.35,597.55,0.00,0.00,,,,
17-04-2023 09:12:05,41.16,0.00,1212.67,113.28,599.30,0.00,0.00,,,,
17-04-2023 09:12:15,43.01,0.00,1214.79,114.25,600.96,0.00,0.00,,,,
17-04-2023 09:12:25,44.84,0.00,1216.90,114.66,601.56,0.00,0.00,,,,
17-04-2023 09:12:35,46.68,0.00,1218.83,114.69,601.76,0.00,0.00,,,,
17-04-2023 09:12:45,48.49,0.00,1219.84,114.70,601.83,0.00,0.00,,,,
17-04-2023 09:12:55,50.00,0.00,1219.97,114.70,601.85,0.00,0.00,,,,
17-04-2023 09:13:05,50.78,0.00,1219.98,114.70,601.85,0.00,0.00,,,,
17-04-2023 09:13:15,50.95,0.00,1219.98,114.70,601.85,0.00,0.00,,,,
17-04-2023 09:13:25,51.03,0.00,1219.98,114.71,601.85,0.00,0.00,,,,
17-04-2023 09:13:35,51.04,0.00,1219.98,114.71,601.85,0.00,0.00,,,,
17-04-2023 09:13:45,51.04,0.00,1219.99,114.72,601.87,0.00,0.00,,,,
17-04-2023 09:13:56,51.04,0.00,1220.48,114.76,601.93,0.00,0.00,,,,
17-04-2023 09:14:06,51.04,0.00,1221.67,115.14,602.07,0.00,0.00,,,,
17-04-2023 09:14:16,51.04,0.00,1223.70,116.06,602.10,0.00,0.00,,,,
17-04-2023 09:14:26,51.04,0.00,1225.80,117.09,602.33,0.00,0.00,,,,
17-04-2023 09:14:36,51.04,0.00,1227.90,118.12,603.18,0.00,0.00,,,,
17-04-2023 09:14:46,51.04,0.00,1229.99,119.14,604.57,0.00,0.00,,,,
17-04-2023 09:14:56,51.04,0.00,1232.13,120.16,605.98,0.00,0.00,,,,
17-04-2023 09:15:06,51.04,0.00,1234.05,121.08,607.25,0.00,0.00,,,,
17-04-2023 09:15:16,51.04,0.00,1236.18,122.10,608.66,0.00,0.00,,,,
17-04-2023 09:15:26,51.04,0.00,1238.31,123.12,610.07,0.00,0.00,,,,
17-04-2023 09:15:36,51.04,0.00,1240.43,124.14,611.49,0.00,0.00,,,,
17-04-2023 09:15:46,51.04,0.00,1241.95,125.16,612.90,0.00,0.00,,,,
17-04-2023 09:15:56,51.04,0.00,1242.39,126.17,614.31,0.00,0.00,,,,
17-04-2023 09:16:06,51.04,0.00,1242.44,127.19,615.73,0.00,0.00,,,,
17-04-2023 09:16:16,51.04,0.00,1242.44,128.10,616.95,0.00,0.00,,,,
17-04-2023 09:16:26,51.04,0.00,1242.44,129.11,617.41,0.00,0.00,,,,
17-04-2023 09:16:36,51.04,0.00,1242.44,130.12,617.44,0.00,0.00,,,,
17-04-2023 09:16:46,51.04,0.00,1242.44,130.73,617.45,0.00,0.00,,,,
17-04-2023 09:16:56,51.04,0.00,1242.44,130.84,617.45,0.00,0.00,,,,
17-04-2023 09:17:06,51.04,0.00,1242.44,130.84,617.45,0.00,0.00,,,,
17-04-2023 09:17:16,51.04,0.00,1242.44,130.85,617.45,0.00,0.00,,,,
17-04-2023 09:17:26,51.04,0.00,1242.44,130.85,617.45,0.00,0.00,,,,
17-04-2023 09:17:36,51.04,0.00,1242.44,130.85,617.49,0.00,0.00,,,,
17-04-2023 09:17:46,51.04,0.00,1242.44,130.85,617.52,0.00,0.00,,,,
17-04-2023 09:17:56,51.04,0.00,1242.44,130.85,617.52,0.00,0.00,,,,
17-04-2023 09:18:06,51.04,0.00,1242.44,130.86,617.52,0.00,0.00,,,,
17-04-2023 09:18:16,51.04,0.00,1242.44,130.88,617.52,0.00,0.00,,,,
17-04-2023 09:18:26,51.04,0.00,1242.44,131.11,617.53,0.00,0.00,,,,
17-04-2023 09:18:36,51.04,0.00,1242.44,131.76,617.54,0.00,0.00,,,,
17-04-2023 09:18:46,51.04,0.00,1242.44,132.76,617.58,0.00,0.00,,,,
17-04-2023 09:18:56,51.04,0.00,1242.44,133.77,617.74,0.00,0.00,,,,
17-04-2023 09:19:06,51.04,0.00,1242.44,134.78,617.78,0.00,0.00,,,,
17-04-2023 09:19:16,51.04,0.00,1242.44,135.79,617.97,0.00,0.00,,,,
17-04-2023 09:19:26,51.04,0.00,1242.44,136.79,618.72,0.00,0.00,,,,
17-04-2023 09:19:36,51.04,0.00,1242.44,137.69,619.93,0.00,0.00,,,,
17-04-2023 09:19:46,51.04,0.00,1242.44,138.70,621.33,0.00,0.00,,,,
17-04-2023 09:19:56,51.04,0.00,1242.58,139.70,622.74,0.00,0.00,,,,
17-04-2023 09:20:06,51.04,0.00,1243.52,140.70,624.16,0.00,0.00,,,,
17-04-2023 09:20:16,51.04,0.00,1245.33,141.70,625.58,0.00,0.00,,,,
17-04-2023 09:20:26,51.04,0.00,1247.44,142.69,627.00,0.00,0.00,,,,
17-04-2023 09:20:37,51.21,0.00,1249.55,143.68,628.41,0.00,0.00,,,,
17-04-2023 09:20:46,52.01,0.00,1251.45,144.58,629.68,0.00,0.00,,,,
17-04-2023 09:20:57,53.69,0.00,1253.55,145.57,631.10,0.00,0.00,,,,
17-04-2023 09:21:07,55.53,0.00,1255.64,146.52,632.50,0.00,0.00,,,,
17-04-2023 09:21:17,57.40,0.00,1257.74,146.94,633.17,0.00,0.00,,,,
17-04-2023 09:21:27,59.25,0.00,1259.86,146.97,633.22,0.00,0.00,,,,
17-04-2023 09:21:37,60.95,0.00,1261.99,146.98,633.24,0.00,0.00,,,,
17-04-2023 09:21:47,61.05,0.00,1263.73,146.98,633.24,0.00,0.00,,,,
17-04-2023 09:21:57,61.16,0.00,1264.79,146.98,633.24,0.00,0.00,,,,
17-04-2023 09:22:07,61.73,0.00,1264.97,146.98,633.24,0.00,0.00,,,,
17-04-2023 09:22:17,61.90,0.00,1264.99,146.98,633.24,0.00,0.00,,,,
17-04-2023 09:22:27,61.97,0.00,1264.99,146.98,633.27,0.00,0.00,,,,
17-04-2023 09:22:37,61.97,0.00,1264.99,147.00,633.37,0.00,0.00,,,,
17-04-2023 09:22:47,61.97,0.00,1264.99,147.04,633.49,0.00,0.00,,,,
17-04-2023 09:22:57,61.97,0.00,1265.32,147.50,633.56,0.00,0.00,,,,
17-04-2023 09:23:07,61.97,0.00,1266.45,148.43,633.93,0.00,0.00,,,,
17-04-2023 09:23:17,61.97,0.00,1268.45,149.43,635.04,0.00,0.00,,,,
17-04-2023 09:23:27,61.97,0.00,1270.57,150.42,636.44,0.00,0.00,,,,
17-04-2023 09:23:37,62.17,0.00,1272.71,151.40,637.83,0.00,0.00,,,,
17-04-2023 09:23:47,63.01,0.00,1274.62,152.29,639.09,0.00,0.00,,,,
17-04-2023 09:23:57,64.71,0.00,1276.76,153.28,640.49,0.00,0.00,,,,
17-04-2023 09:24:07,66.53,0.00,1278.90,154.26,641.89,0.00,0.00,,,,
17-04-2023 09:24:17,68.34,0.00,1281.02,155.24,643.31,0.00,0.00,,,,
17-04-2023 09:24:27,70.16,0.00,1283.14,156.23,644.72,0.00,0.00,,,,
17-04-2023 09:24:37,71.97,0.00,1285.26,157.21,646.14,0.00,0.00,,,,
17-04-2023 09:24:57,75.36,0.00,1287.53,159.06,648.67,0.00,0.00,,,,
17-04-2023 09:25:07,76.25,0.00,1287.60,160.04,648.96,0.00,0.00,,,,
17-04-2023 09:25:17,76.42,0.00,1287.60,161.02,648.98,0.00,0.00,,,,
17-04-2023 09:25:27,76.46,0.00,1287.60,161.99,648.99,0.00,0.00,,,,
17-04-2023 09:25:37,76.46,0.00,1287.60,162.86,648.99,0.00,0.00,,,,
17-04-2023 09:25:47,76.46,0.00,1287.60,163.11,649.00,0.00,0.00,,,,
17-04-2023 09:25:57,76.46,0.00,1287.60,163.12,649.00,0.00,0.00,,,,
17-04-2023 09:26:07,76.46,0.00,1287.69,163.12,649.00,0.00,0.00,,,,
17-04-2023 09:26:17,76.46,0.00,1288.48,163.12,649.03,0.00,0.00,,,,
17-04-2023 09:26:27,76.46,0.00,1290.18,163.12,649.17,0.00,0.00,,,,
17-04-2023 09:26:37,76.46,0.00,1292.29,163.12,649.25,0.00,0.00,,,,
17-04-2023 09:26:47,76.60,0.00,1294.39,163.12,649.39,0.00,0.00,,,,
17-04-2023 09:26:57,77.53,0.00,1296.49,163.14,649.94,0.00,0.00,,,,
17-04-2023 09:27:07,79.07,0.00,1298.38,163.16,651.08,0.00,0.00,,,,
17-04-2023 09:27:17,80.94,0.00,1300.48,163.52,652.51,0.00,0.00,,,,
17-04-2023 09:27:27,82.80,0.00,1302.57,164.37,653.94,0.00,0.00,,,,
17-04-2023 09:27:38,84.66,0.00,1304.67,165.35,655.34,0.00,0.00,,,,
17-04-2023 09:27:47,86.51,0.00,1306.56,166.32,656.76,0.00,0.00,,,,
17-04-2023 09:27:58,88.37,0.00,1307.94,167.29,658.18,0.00,0.00,,,,
17-04-2023 09:28:08,89.90,0.00,1308.65,168.16,659.45,0.00,0.00,,,,
17-04-2023 09:28:18,90.72,0.00,1308.84,169.12,660.87,0.00,0.00,,,,
17-04-2023 09:28:28,90.89,0.00,1308.87,170.09,662.29,0.00,0.00,,,,
17-04-2023 09:28:38,90.93,0.00,1308.87,171.06,663.70,0.00,0.00,,,,
17-04-2023 09:28:48,90.93,0.00,1308.87,172.02,664.66,0.00,0.00,,,,
17-04-2023 09:28:58,90.93,0.00,1308.87,172.98,664.77,0.00,0.00,,,,
17-04-2023 09:29:08,91.26,0.00,1308.87,173.94,664.79,0.00,0.00,,,,
17-04-2023 09:29:18,92.27,0.00,1308.87,174.79,664.79,0.00,0.00,,,,
17-04-2023 09:29:28,93.50,0.00,1308.87,175.30,664.79,0.00,0.00,,,,
17-04-2023 09:29:38,94.79,0.00,1308.87,175.74,664.79,0.00,0.00,,,,
17-04-2023 09:29:48,96.64,0.00,1308.87,176.18,664.79,0.00,0.00,,,,
17-04-2023 09:29:58,98.49,0.00,1309.10,176.63,664.81,0.00,0.00,,,,
17-04-2023 09:30:08,100.34,0.00,1309.83,177.07,664.84,0.00,0.00,,,,
17-04-2023 09:30:18,101.63,0.00,1310.31,177.51,664.99,0.00,0.00,,,,
17-04-2023 09:30:28,102.54,0.00,1310.38,177.91,665.03,0.00,0.00,,,,
17-04-2023 09:30:38,103.07,0.00,1310.40,178.37,665.22,0.00,0.00,,,,
17-04-2023 09:30:48,103.21,0.00,1310.40,178.97,666.01,0.00,0.00,,,,
17-04-2023 09:30:58,103.28,0.00,1310.40,179.21,667.37,0.00,0.00,,,,
17-04-2023 09:31:08,103.28,0.00,1310.40,179.22,668.77,0.00,0.00,,,,
17-04-2023 09:31:18,103.28,0.00,1310.40,179.23,670.17,0.00,0.00,,,,
17-04-2023 09:31:28,103.28,0.00,1310.40,179.23,671.43,0.00,0.00,,,,
17-04-2023 09:31:38,103.28,0.00,1310.40,179.23,672.85,0.00,0.00,,,,
17-04-2023 09:31:48,103.28,0.00,1310.40,179.23,674.26,0.00,0.00,,,,
17-04-2023 09:31:58,103.28,0.00,1310.40,179.23,675.68,0.00,0.00,,,,
17-04-2023 09:32:08,103.28,0.00,1310.40,179.24,677.09,0.00,0.00,,,,
17-04-2023 09:32:18,103.28,0.00,1310.40,179.26,678.51,0.00,0.00,,,,
17-04-2023 09:32:28,103.28,0.00,1310.40,179.47,679.77,0.00,0.00,,,,
17-04-2023 09:32:38,103.28,0.00,1310.40,180.06,680.42,0.00,0.00,,,,
17-04-2023 09:32:48,103.28,0.00,1310.40,180.68,680.47,0.00,0.00,,,,
17-04-2023 09:32:58,103.28,0.00,1310.40,181.30,680.49,0.00,0.00,,,,
17-04-2023 09:33:08,103.28,0.00,1310.40,181.92,680.49,0.00,0.00,,,,
17-04-2023 09:33:18,103.28,0.00,1310.40,182.53,680.49,0.00,0.00,,,,
17-04-2023 09:33:28,103.28,0.00,1310.40,183.09,680.49,0.00,0.00,,,,
17-04-2023 09:33:38,103.28,0.00,1310.40,183.70,680.49,0.00,0.00,,,,
17-04-2023 09:33:48,103.28,0.00,1310.40,184.32,680.52,0.00,0.00,,,,
17-04-2023 09:33:58,103.28,0.00,1310.40,184.93,680.62,0.00,0.00,,,,
17-04-2023 09:34:08,103.28,0.00,1310.40,185.55,680.73,0.00,0.00,,,,
17-04-2023 09:34:18,103.28,0.00,1310.40,186.16,680.82,0.00,0.00,,,,
17-04-2023 09:34:28,103.28,0.00,1310.40,186.72,681.16,0.00,0.00,,,,
17-04-2023 09:34:39,103.28,0.00,1310.40,187.33,682.29,0.00,0.00,,,,
17-04-2023 09:34:48,103.28,0.00,1310.40,187.94,683.71,0.00,0.00,,,,
17-04-2023 09:34:59,103.28,0.00,1310.40,188.56,685.12,0.00,0.00,,,,
17-04-2023 09:35:09,103.28,0.00,1310.40,189.17,686.54,0.00,0.00,,,,
17-04-2023 09:35:19,103.28,0.00,1310.40,189.78,687.95,0.00,0.00,,,,
17-04-2023 09:35:29,103.28,0.00,1310.40,190.39,689.36,0.00,0.00,,,,
17-04-2023 09:35:39,103.28,0.00,1310.40,190.94,690.63,0.00,0.00,,,,
17-04-2023 09:35:49,103.28,0.00,1310.40,191.55,692.04,0.00,0.00,,,,
17-04-2023 09:35:59,103.28,0.00,1310.40,192.16,693.45,0.00,0.00,,,,
17-04-2023 09:36:09,103.28,0.00,1310.40,192.77,694.85,0.00,0.00,,,,
17-04-2023 09:36:19,103.28,0.00,1310.40,193.38,696.01,0.00,0.00,,,,
17-04-2023 09:36:29,103.38,0.00,1310.40,193.99,696.20,0.00,0.00,,,,
17-04-2023 09:36:39,103.74,0.00,1310.40,194.60,696.22,0.00,0.00,,,,
17-04-2023 09:36:49,104.07,0.00,1310.40,195.13,696.23,0.00,0.00,,,,
17-04-2023 09:36:59,104.44,0.00,1310.40,195.34,696.23,0.00,0.00,,,,
17-04-2023 09:37:09,104.80,0.00,1310.40,195.35,696.23,0.00,0.00,,,,
17-04-2023 09:37:19,105.16,0.00,1310.40,195.36,696.23,0.00,0.00,,,,
17-04-2023 09:37:29,105.54,0.00,1310.40,195.36,696.27,0.00,0.00,,,,
17-04-2023 09:37:39,105.91,0.00,1310.40,195.36,696.28,0.00,0.00,,,,
17-04-2023 09:37:49,106.25,0.00,1310.40,195.37,696.28,0.00,0.00,,,,
17-04-2023 09:37:59,106.61,0.00,1310.40,195.37,696.28,0.00,0.00,,,,
17-04-2023 09:38:09,106.97,0.00,1310.40,195.37,696.28,0.00,0.00,,,,
17-04-2023 09:38:19,107.34,0.00,1310.40,195.39,696.28,0.00,0.00,,,,
17-04-2023 09:38:29,107.72,0.00,1310.40,195.44,696.32,0.00,0.00,,,,
17-04-2023 09:38:39,108.09,0.00,1310.40,195.94,696.32,0.00,0.00,,,,
17-04-2023 09:38:49,108.43,0.00,1310.40,196.49,696.35,0.00,0.00,,,,
17-04-2023 09:38:59,108.80,0.00,1310.40,197.09,696.36,0.00,0.00,,,,
17-04-2023 09:39:09,109.18,0.00,1310.40,197.70,696.36,0.00,0.00,,,,
17-04-2023 09:39:19,109.56,0.00,1310.40,198.31,696.37,0.00,0.00,,,,
17-04-2023 09:39:29,109.94,0.00,1310.40,198.92,696.40,0.00,0.00,,,,
17-04-2023 09:39:39,110.19,0.00,1310.40,199.52,696.48,0.00,0.00,,,,
17-04-2023 09:39:49,110.22,0.00,1310.40,200.12,696.60,0.00,0.00,,,,
17-04-2023 09:39:59,110.22,0.00,1310.40,200.66,696.72,0.00,0.00,,,,
17-04-2023 09:40:09,110.22,0.00,1310.40,201.27,697.24,0.00,0.00,,,,
17-04-2023 09:40:19,110.22,0.00,1310.40,201.73,698.52,0.00,0.00,,,,
17-04-2023 09:40:29,110.22,0.00,1310.40,201.77,699.91,0.00,0.00,,,,
17-04-2023 09:40:39,110.22,0.00,1310.40,201.78,701.33,0.00,0.00,,,,
17-04-2023 09:40:49,110.22,0.00,1310.40,201.78,702.74,0.00,0.00,,,,
17-04-2023 09:40:59,110.45,0.00,1310.40,201.78,704.02,0.00,0.00,,,,
17-04-2023 09:41:09,110.82,0.00,1310.40,201.78,705.43,0.00,0.00,,,,
17-04-2023 09:41:19,111.19,0.00,1310.40,201.78,706.84,0.00,0.00,,,,
17-04-2023 09:41:29,111.57,0.00,1310.40,201.78,708.24,0.00,0.00,,,,
17-04-2023 09:41:39,111.95,0.00,1310.40,201.78,709.65,0.00,0.00,,,,
17-04-2023 09:41:50,112.30,0.00,1310.40,201.78,711.06,0.00,0.00,,,,
17-04-2023 09:41:59,112.64,0.00,1310.40,201.78,711.76,0.00,0.00,,,,
