Date,Shift,Operator,DownTime,From Time,To Time,Major,Minor,Sub Minor,Sub Sub Minor
17/04/2023,Mornings,108 / DM,106.00,17/04/2023 05:20:01,17/04/2023 07:05:19,no plan,no plan,no plan,no plan
17/04/2023,Mornings,108 / DM,6,17/04/2023 09:20:01,17/04/2023 09:26:01,General Producti,Change,Bobbin,N/A
17/04/2023,Mornings,108 / DM,7,17/04/2023 09:32:01,17/04/2023 09:39:01,General Producti,Change Finisher,Scraped,N/A
