
17/04/2023 06:39:13,Mornings,F1,102 / IP,89426T21,Saarsthal,BOBBIN 1.2G3,89428/225,1000.00,17/04/2023 07:04:45,25.00
17/04/2023 07:26:36,Mornings,F1,102 / IP,89495/t74,Saarsthal,BOBBIN 1.2G3,89495/220,900.00,17/04/2023 09:43:45,137.00
