Date,Shift,Operator,DownTime,From Time,To Time,Major,Minor,Sub Minor,Sub Sub Minor
17/04/2023,Mornings,102 / IP,25,17/04/2023 05:20:01,17/04/2023 05:45:01,Maintenance,Op. maintenance,N/A,N/A
17/04/2023,Mornings,102 / IP,4,17/04/2023 06:08:01,17/04/2023 06:12:01,General Producti,Change Finisher,Scraped,N/A
17/04/2023,Mornings,102 / IP,22,17/04/2023 08:42:02,17/04/2023 09:04:02,General Producti,Change,Bobbin,N/A
